iter	M_lnV_dist(1)	M_lnk_e(1)	V_lnV_dist(1)	V_lnk_e(1)	Ve_lnC_rest(1)	lnV_dist(1.1)	lnk_e(1.1)	lnV_dist(1.1.1)	lnk_e(1.1.1)	lnV_dist(1.2)	lnk_e(1.2)	lnV_dist(1.2.1)	lnk_e(1.2.1)	LnPrior	LnData	LnPosterior
17320	-2.73877	-0.259302	0.00630739	0.526054	0.451873	-2.7646	-0.512211	-2.7688	-1.54458	-2.78199	-0.560657	-2.00482	-1.20662	inf	-3.767533e+01	inf
17340	-2.80668	-0.393744	0.00630739	0.245545	0.460612	-2.7455	-0.991291	-2.67537	-1.28204	-2.78199	-0.509783	-2.00482	-0.328541	inf	-3.735006e+01	inf
17360	-2.82463	-0.447191	0.00630739	0.192038	0.476609	-2.78	-0.271384	-2.76217	-0.32622	-2.78199	-0.759132	-2.00482	-0.22024	inf	-3.679450e+01	inf
17380	-2.76876	-1.04791	0.00630739	0.214861	0.445894	-2.65112	-1.51072	-2.62231	-1.99672	-2.78199	-0.548553	-2.00482	-0.703132	inf	-3.790740e+01	inf
17400	-2.77578	-1.05921	0.00630739	0.375424	0.482394	-2.74716	-1.52759	-2.62218	-0.859686	-2.78199	-0.0354695	-2.00482	-0.516345	inf	-3.660545e+01	inf
17420	-2.82515	-1.77068	0.00630739	0.0806408	0.479706	-2.78363	-1.2434	-2.78091	-1.26863	-2.78199	-1.79777	-2.00482	-1.86331	inf	-3.669253e+01	inf
17440	-2.68982	-1.71012	0.00630739	0.152568	0.48035	-2.79539	-1.70323	-2.6249	-1.12661	-2.78199	-1.44505	-2.00482	-1.64524	inf	-3.667155e+01	inf
17460	-2.78759	-0.110275	0.00630739	0.591527	0.498215	-2.75301	-0.860166	-2.70661	-1.00576	-2.78199	-1.00309	-2.00482	-0.0958941	inf	-3.611786e+01	inf
17480	-2.80507	-0.636815	0.00630739	0.195549	0.498082	-2.71557	-0.848871	-2.79733	-1.88339	-2.78199	-0.55894	-2.00482	-0.323207	inf	-3.612179e+01	inf
17500	-2.82367	-0.306999	0.00630739	0.231173	0.479178	-2.71037	-0.633329	-2.6846	-1.34696	-2.78199	-0.644068	-2.00482	-1.2732	inf	-3.670981e+01	inf
17520	-2.75142	-1.56726	0.00630739	0.189536	0.494979	-2.61169	-1.5076	-2.60494	-1.50744	-2.78199	-1.09158	-2.00482	-1.49	inf	-3.621422e+01	inf
17540	-2.80647	-1.39421	0.00630739	0.266238	0.495028	-2.61308	-2.08793	-2.64374	-1.4557	-2.78199	-0.587662	-2.00482	-0.636463	inf	-3.621275e+01	inf
17560	-2.75233	-1.29233	0.00630739	0.102122	0.493235	-2.75816	-1.08811	-2.7865	-1.00853	-2.78199	-0.885768	-2.00482	-0.8273	inf	-3.626684e+01	inf
17580	-2.82791	-0.316164	0.00630739	1.10268	0.441146	-2.78352	-0.223512	-2.79162	-0.524476	-2.78199	-1.36749	-2.00482	-0.145652	inf	-3.809744e+01	inf
17600	-2.71004	-0.822596	0.00630739	0.22689	0.425547	-2.68135	-1.13052	-2.59909	-1.33169	-2.78199	-0.657892	-2.00482	-0.816198	inf	-3.876022e+01	inf
17620	-2.69664	-0.57968	0.00630739	1.41875	0.487966	-2.72351	-0.722914	-2.58794	-0.899484	-2.78199	-1.34327	-2.00482	-1.73818	inf	-3.642890e+01	inf
17640	-2.80248	-0.738803	0.00630739	0.17391	0.494029	-2.74014	-0.635378	-2.75175	-0.433955	-2.78199	-1.32592	-2.00482	-0.521178	inf	-3.624282e+01	inf
17660	-2.80877	-1.37268	0.00630739	0.161023	0.477524	-2.7143	-1.2519	-2.71415	-1.22164	-2.78199	-1.58912	-2.00482	-0.801991	inf	-3.676421e+01	inf
17680	-2.78829	-0.321315	0.00630739	0.112242	0.439358	-2.8194	-0.163944	-2.82123	-0.0761954	-2.78199	-0.216725	-2.00482	-0.209885	inf	-3.817039e+01	inf
17700	-2.81173	-1.95023	0.00630739	0.101345	0.472754	-2.76744	-1.89958	-2.64886	-1.65047	-2.78199	-2.3504	-2.00482	-2.07747	inf	-3.692389e+01	inf
17720	-2.81453	-2.2218	0.00630739	0.124431	0.486621	-2.69424	-2.24272	-2.64886	-1.90724	-2.78199	-2.21415	-2.00482	-3.07024	inf	-3.647104e+01	inf
17740	-2.77442	-1.54039	0.00630739	0.380136	0.49639	-2.77885	-2.03031	-2.67645	-2.13029	-2.78199	-1.95661	-2.00482	-1.95196	inf	-3.617198e+01	inf
17760	-2.82676	-1.62063	0.00630739	0.139764	0.412055	-2.76478	-1.71528	-2.68697	-1.88673	-2.78199	-0.966434	-2.00482	-1.37188	inf	-3.938516e+01	inf
17780	-2.79563	-1.10167	0.00630739	1.02441	0.493506	-2.75534	-1.44943	-2.82074	-0.272367	-2.78199	-1.59664	-2.00482	-3.1923	inf	-3.625865e+01	inf
17800	-2.82393	-0.522617	0.00630739	0.861083	0.487971	-2.80449	-0.735812	-2.81604	-1.67261	-2.78199	-0.927729	-2.00482	-0.310481	inf	-3.642876e+01	inf
17820	-2.80082	-1.41046	0.00630739	1.12866	0.427049	-2.70718	-1.82865	-2.82763	-1.21859	-2.78199	-0.398602	-2.00482	-0.735225	inf	-3.869373e+01	inf
17840	-2.73189	-1.26384	0.00630739	0.225659	0.477382	-2.77193	-2.41788	-2.7846	-2.65258	-2.78199	-1.66018	-2.00482	-2.30219	inf	-3.676890e+01	inf
17860	-2.81186	-0.952411	0.00630739	0.447734	0.475831	-2.74832	-1.67261	-2.69503	-2.13972	-2.78199	-1.29592	-2.00482	-0.745468	inf	-3.682038e+01	inf
17880	-2.67948	-2.78021	0.00630739	0.325159	0.476998	-2.75294	-2.60209	-2.75571	-1.8185	-2.78199	-2.26767	-2.00482	-2.65735	inf	-3.678160e+01	inf
17900	-2.80303	-2.78963	0.00630739	0.663138	0.447942	-2.75087	-2.11262	-2.77805	-2.08268	-2.78199	-2.17429	-2.00482	-3.7582	inf	-3.782701e+01	inf
17920	-2.81166	-2.85404	0.00630739	0.40374	0.387491	-2.72592	-1.81424	-2.65798	-1.7645	-2.78199	-2.59277	-2.00482	-3.65065	inf	-4.066419e+01	inf
17940	-2.68269	-2.29546	0.00630739	0.084758	0.426942	-2.71581	-1.91607	-2.70285	-2.10193	-2.78199	-2.14103	-2.00482	-2.44239	inf	-3.869846e+01	inf
17960	-2.81341	-2.54834	0.00630739	0.124495	0.468997	-2.75759	-2.22157	-2.79114	-1.97704	-2.78199	-2.76434	-2.00482	-2.26512	inf	-3.705267e+01	inf
17980	-2.7927	-2.63598	0.00630739	0.283909	0.474185	-2.75951	-2.7181	-2.81645	-2.66967	-2.78199	-2.82224	-2.00482	-3.13535	inf	-3.687553e+01	inf
18000	-2.79216	-2.49165	0.00630739	0.10482	0.49652	-2.78853	-2.70039	-2.8054	-2.72011	-2.78199	-2.41664	-2.00482	-2.22666	inf	-3.616812e+01	inf
18020	-2.79008	-2.38441	0.00630739	0.153767	0.499478	-2.8074	-2.74994	-2.82898	-2.03289	-2.78199	-1.95987	-2.00482	-2.04383	inf	-3.608069e+01	inf
18040	-2.75176	-2.2051	0.00630739	0.119028	0.449678	-2.80081	-2.85651	-2.73417	-2.17529	-2.78199	-2.08309	-2.00482	-2.31739	inf	-3.775957e+01	inf
18060	-2.70807	-2.82132	0.00630739	0.56922	0.494101	-2.80049	-1.68602	-2.76536	-1.94447	-2.78199	-2.74715	-2.00482	-1.9047	inf	-3.624064e+01	inf
18080	-2.78037	-2.48169	0.00630739	0.415256	0.437596	-2.78908	-1.70441	-2.78558	-2.61687	-2.78199	-2.08051	-2.00482	-1.72974	inf	-3.824300e+01	inf
18100	-2.70631	-2.0471	0.00630739	0.0563916	0.464425	-2.67405	-1.66979	-2.69066	-1.69527	-2.78199	-2.22132	-2.00482	-2.21282	inf	-3.721309e+01	inf
18120	-2.73729	-1.97214	0.00630739	0.0863143	0.495992	-2.65719	-2.13347	-2.57236	-1.93061	-2.78199	-1.48332	-2.00482	-2.14754	inf	-3.618388e+01	inf
18140	-2.77963	-1.74697	0.00630739	0.178895	0.489472	-2.69255	-2.00702	-2.68801	-1.86086	-2.78199	-1.79001	-2.00482	-2.07647	inf	-3.638211e+01	inf
18160	-2.77131	-2.12169	0.00630739	0.519549	0.496307	-2.73876	-1.10001	-2.7983	-0.723413	-2.78199	-2.10451	-2.00482	-1.50478	inf	-3.617446e+01	inf
18180	-2.71412	-2.35273	0.00630739	0.253506	0.489539	-2.80232	-2.64427	-2.81811	-1.66882	-2.78199	-2.5097	-2.00482	-2.73599	inf	-3.638004e+01	inf
18200	-2.77059	-2.05396	0.00630739	0.105853	0.488129	-2.76852	-1.94574	-2.79961	-2.15524	-2.78199	-1.73947	-2.00482	-1.59226	inf	-3.642382e+01	inf
18220	-2.80098	-2.25967	0.00630739	0.113752	0.46295	-2.82759	-2.31202	-2.71572	-2.32743	-2.78199	-2.44448	-2.00482	-2.8412	inf	-3.726572e+01	inf
18240	-2.82936	-2.01407	0.00630739	0.100401	0.491026	-2.7441	-2.12222	-2.68653	-1.68356	-2.78199	-2.60134	-2.00482	-2.00525	inf	-3.633421e+01	inf
18260	-2.78515	-2.26215	0.00630739	0.0714538	0.482863	-2.63197	-2.38193	-2.70802	-2.33991	-2.78199	-1.83326	-2.00482	-1.72124	inf	-3.659036e+01	inf
18280	-2.77637	-1.96424	0.00630739	0.283864	0.476184	-2.78725	-1.84033	-2.71755	-2.63436	-2.78199	-2.27253	-2.00482	-2.21691	inf	-3.680862e+01	inf
18300	-2.82409	-2.35516	0.00630739	0.136137	0.485378	-2.74369	-1.93187	-2.78548	-1.5745	-2.78199	-2.82839	-2.00482	-2.17662	inf	-3.651025e+01	inf
18320	-2.80868	-1.91269	0.00630739	0.278609	0.495415	-2.77845	-1.90777	-2.82107	-2.82276	-2.78199	-1.92684	-2.00482	-2.13565	inf	-3.620114e+01	inf
18340	-2.63096	-2.32453	0.00630739	0.101911	0.472448	-2.74422	-2.05987	-2.61208	-1.87404	-2.78199	-2.71237	-2.00482	-2.43207	inf	-3.693428e+01	inf
18360	-2.82386	-2.37491	0.00630739	0.0655513	0.465557	-2.74825	-2.09253	-2.8288	-2.52086	-2.78199	-2.77684	-2.00482	-2.6107	inf	-3.717299e+01	inf
18380	-2.75354	-2.64861	0.00630739	0.137678	0.46198	-2.67545	-2.78928	-2.70211	-2.45769	-2.78199	-2.21121	-2.00482	-2.17925	inf	-3.730056e+01	inf
18400	-2.72091	-2.68299	0.00630739	0.134781	0.477723	-2.66079	-2.70631	-2.62613	-2.66529	-2.78199	-2.72601	-2.00482	-2.34845	inf	-3.675763e+01	inf
18420	-2.67748	-2.77284	0.00630739	0.0712129	0.365389	-2.79972	-2.86479	-2.59118	-2.82974	-2.78199	-2.75835	-2.00482	-3.23161	inf	-4.199842e+01	inf
18440	-2.75889	-2.30509	0.00630739	0.0483884	0.485806	-2.78791	-2.32598	-2.79988	-2.01312	-2.78199	-2.39863	-2.00482	-2.56315	inf	-3.649672e+01	inf
18460	-2.81712	-2.76146	0.00630739	0.457465	0.45572	-2.79806	-1.99536	-2.73383	-2.3608	-2.78199	-2.69962	-2.00482	-2.55849	inf	-3.753013e+01	inf
18480	-2.82546	-2.46104	0.00630739	0.119601	0.487383	-2.77186	-2.68532	-2.82646	-2.69622	-2.78199	-2.67132	-2.00482	-3.14202	inf	-3.644714e+01	inf
18500	-2.81077	-2.51981	0.00630739	0.113416	0.487994	-2.808	-2.50668	-2.77694	-2.24786	-2.78199	-2.55668	-2.00482	-2.27697	inf	-3.642805e+01	inf
18520	-2.6844	-2.1704	0.00630739	0.108403	0.498896	-2.6652	-1.47662	-2.55565	-1.36801	-2.78199	-2.33086	-2.00482	-2.17649	inf	-3.609780e+01	inf
18540	-2.76637	-1.84954	0.00630739	0.106501	0.494371	-2.68281	-1.66853	-2.66076	-1.04435	-2.78199	-2.0544	-2.00482	-1.72515	inf	-3.623249e+01	inf
18560	-2.58774	-1.76922	0.00630739	0.161645	0.484415	-2.55745	-1.77015	-2.55497	-2.46453	-2.78199	-1.51689	-2.00482	-0.739154	inf	-3.654079e+01	inf
18580	-2.66464	-2.36838	0.00630739	0.138912	0.474551	-2.62053	-1.82059	-2.81881	-1.16948	-2.78199	-2.08511	-2.00482	-2.22259	inf	-3.686323e+01	inf
18600	-2.76827	-2.22546	0.00630739	0.142189	0.499087	-2.81896	-2.2993	-2.80996	-2.4126	-2.78199	-2.10125	-2.00482	-1.84386	inf	-3.609218e+01	inf
18620	-2.72721	-2.75459	0.00630739	0.0714956	0.499427	-2.73324	-2.34945	-2.69882	-2.13802	-2.78199	-2.60831	-2.00482	-2.46965	inf	-3.608220e+01	inf
18640	-2.73243	-2.27485	0.00630739	0.0751598	0.468037	-2.80025	-2.11898	-2.80049	-2.05006	-2.78199	-2.47026	-2.00482	-2.20136	inf	-3.708603e+01	inf
18660	-2.82756	-2.26264	0.00630739	0.099548	0.420389	-2.75939	-2.27562	-2.82016	-2.20471	-2.78199	-2.06564	-2.00482	-1.79217	inf	-3.899318e+01	inf
18680	-2.80973	-2.38592	0.00630739	0.228077	0.445911	-2.77967	-1.61805	-2.693	-1.8202	-2.78199	-2.7528	-2.00482	-3.68128	inf	-3.790669e+01	inf
18700	-2.81086	-1.53417	0.00630739	0.312928	0.44482	-2.77112	-1.68125	-2.73086	-1.34449	-2.78199	-1.75535	-2.00482	-1.55617	inf	-3.794990e+01	inf
18720	-2.81298	-1.34749	0.00630739	0.0968108	0.459539	-2.75004	-1.30684	-2.81671	-1.23631	-2.78199	-0.864873	-2.00482	-0.908536	inf	-3.738912e+01	inf
18740	-2.81071	-0.636823	0.00630739	0.24966	0.483827	-2.79987	-1.47518	-2.81652	-1.599	-2.78199	-0.0919706	-2.00482	-0.646794	inf	-3.655952e+01	inf
18760	-2.77423	-1.87842	0.00630739	0.0716385	0.498079	-2.79644	-1.47052	-2.68175	-1.41997	-2.78199	-1.06919	-2.00482	-0.813864	inf	-3.612186e+01	inf
18780	-2.75671	-1.28942	0.00630739	0.114782	0.467631	-2.79635	-1.69076	-2.67281	-1.72587	-2.78199	-0.916223	-2.00482	-0.817879	inf	-3.710018e+01	inf
18800	-2.81994	-1.5136	0.00630739	0.146037	0.464327	-2.78696	-1.78375	-2.77108	-1.3931	-2.78199	-2.16382	-2.00482	-2.21125	inf	-3.721657e+01	inf
18820	-2.82676	-0.860256	0.00630739	0.0801646	0.499067	-2.81233	-1.23957	-2.7592	-1.2402	-2.78199	-0.992744	-2.00482	-0.991596	inf	-3.609275e+01	inf
18840	-2.72274	-0.990172	0.00630739	0.39932	0.473292	-2.77568	-0.254863	-2.6954	-0.681295	-2.78199	-1.03539	-2.00482	-1.78383	inf	-3.690565e+01	inf
18860	-2.77482	-0.905576	0.00630739	0.335332	0.467142	-2.62646	-0.813065	-2.50459	-1.37932	-2.78199	-0.775682	-2.00482	-1.12501	inf	-3.711725e+01	inf
18880	-2.68072	-1.18291	0.00630739	0.0889735	0.494927	-2.65187	-1.34523	-2.758	-1.24189	-2.78199	-0.82468	-2.00482	-0.331392	inf	-3.621577e+01	inf
18900	-2.78709	-1.47826	0.00630739	0.089564	0.440676	-2.70959	-1.5573	-2.75105	-1.40397	-2.78199	-1.66421	-2.00482	-1.59366	inf	-3.811655e+01	inf
18920	-2.77342	-1.48506	0.00630739	0.0970527	0.438619	-2.71233	-1.67303	-2.60084	-1.36201	-2.78199	-1.39615	-2.00482	-1.33647	inf	-3.820075e+01	inf
18940	-2.82983	-0.802043	0.00630739	0.0372624	0.482264	-2.74511	-0.787382	-2.75318	-0.874873	-2.78199	-0.981684	-2.00482	-0.87489	inf	-3.660963e+01	inf
18960	-2.80868	-0.786443	0.00630739	0.218025	0.460415	-2.75211	-0.727876	-2.73533	-0.615429	-2.78199	-0.742933	-2.00482	-0.468682	inf	-3.735721e+01	inf
18980	-2.81426	-0.229166	0.00630739	0.15223	0.432925	-2.76363	-0.459008	-2.78089	-0.480462	-2.78199	-0.170824	-2.00482	-0.138467	inf	-3.843917e+01	inf
19000	-2.71834	-0.777202	0.00630739	0.109071	0.498982	-2.76927	-0.350924	-2.68392	-0.799578	-2.78199	-1.31462	-2.00482	-2.18934	inf	-3.609527e+01	inf
19020	-2.69295	-1.16335	0.00630739	0.0995708	0.462896	-2.56618	-1.91714	-2.65348	-2.15651	-2.78199	-1.12298	-2.00482	-1.20788	inf	-3.726766e+01	inf
19040	-2.80865	-1.31622	0.00630739	0.111913	0.499481	-2.77191	-1.63571	-2.51938	-2.08283	-2.78199	-1.00073	-2.00482	-0.608391	inf	-3.608061e+01	inf
19060	-2.74295	-1.89325	0.00630739	0.137533	0.478641	-2.77336	-2.04209	-2.73751	-2.0372	-2.78199	-2.46974	-2.00482	-1.80701	inf	-3.672741e+01	inf
19080	-2.80388	-2.69679	0.00630739	0.21973	0.487845	-2.80482	-2.38175	-2.75008	-2.20408	-2.78199	-2.61765	-2.00482	-2.25072	inf	-3.643270e+01	inf
19100	-2.76535	-2.75376	0.00630739	0.363587	0.489577	-2.80134	-2.8887	-2.82231	-2.78169	-2.78199	-2.59257	-2.00482	-3.79105	inf	-3.637885e+01	inf
19120	-2.72314	-2.36232	0.00630739	0.240778	0.493413	-2.75615	-2.73365	-2.69682	-2.80192	-2.78199	-1.20726	-2.00482	-2.09897	inf	-3.626144e+01	inf
19140	-2.77736	-2.26103	0.00630739	0.145225	0.471531	-2.65722	-1.83852	-2.67384	-1.78318	-2.78199	-2.6442	-2.00482	-2.64135	inf	-3.696551e+01	inf
19160	-2.69584	-1.2547	0.00630739	0.362186	0.436115	-2.74189	-2.20427	-2.65872	-2.22474	-2.78199	-2.25088	-2.00482	-1.98689	inf	-3.830463e+01	inf
19180	-2.70649	-2.6742	0.00630739	0.354482	0.49258	-2.79312	-2.08075	-2.7674	-2.05748	-2.78199	-2.80461	-2.00482	-2.70074	inf	-3.628675e+01	inf
19200	-2.80857	-2.11374	0.00630739	0.626431	0.489914	-2.76344	-2.509	-2.70564	-2.33002	-2.78199	-2.19952	-2.00482	-3.05463	inf	-3.636844e+01	inf
19220	-2.79331	-2.27868	0.00630739	0.0871582	0.498413	-2.76404	-2.47475	-2.77542	-2.8129	-2.78199	-2.50198	-2.00482	-2.44724	inf	-3.611202e+01	inf
19240	-2.80138	-1.35503	0.00630739	0.100225	0.482837	-2.78276	-1.0058	-2.69468	-1.8297	-2.78199	-1.87548	-2.00482	-1.92016	inf	-3.659119e+01	inf
19260	-2.80833	-2.01137	0.00630739	0.080471	0.430048	-2.74954	-2.05798	-2.72752	-2.13842	-2.78199	-2.33079	-2.00482	-2.44855	inf	-3.856272e+01	inf
19280	-2.74676	-2.43102	0.00630739	0.41031	0.393664	-2.78739	-2.81916	-2.78225	-2.83009	-2.78199	-2.24637	-2.00482	-3.03684	inf	-4.032411e+01	inf
19300	-2.74629	-2.73234	0.00630739	0.0614132	0.449109	-2.68671	-2.71965	-2.59707	-2.67932	-2.78199	-2.73111	-2.00482	-2.87936	inf	-3.778162e+01	inf
19320	-2.67615	-2.2989	0.00630739	0.0817667	0.488498	-2.76476	-2.34904	-2.78743	-2.34824	-2.78199	-2.74822	-2.00482	-2.79036	inf	-3.641232e+01	inf
19340	-2.81199	-2.13198	0.00630739	0.145172	0.480192	-2.81269	-2.09027	-2.75014	-1.5635	-2.78199	-2.48159	-2.00482	-2.61449	inf	-3.667669e+01	inf
19360	-2.76152	-2.7628	0.00630739	0.0555276	0.491249	-2.65648	-2.60042	-2.63623	-2.37901	-2.78199	-2.60603	-2.00482	-2.47647	inf	-3.632739e+01	inf
19380	-2.75004	-1.66179	0.00630739	0.104848	0.483608	-2.69079	-1.75978	-2.72883	-1.49415	-2.78199	-1.93329	-2.00482	-1.6064	inf	-3.656651e+01	inf
19400	-2.80717	-1.97095	0.00630739	0.356066	0.465686	-2.72818	-1.27315	-2.56363	-2.38381	-2.78199	-2.27282	-2.00482	-1.54963	inf	-3.716843e+01	inf
19420	-2.79335	-2.52129	0.00630739	0.233069	0.458111	-2.64014	-2.09853	-2.54901	-1.92932	-2.78199	-2.00088	-2.00482	-2.37432	inf	-3.744151e+01	inf
19440	-2.78389	-2.69465	0.00630739	0.828911	0.480228	-2.74992	-2.51891	-2.67054	-2.77304	-2.78199	-2.63746	-2.00482	-2.90913	inf	-3.667551e+01	inf
19460	-2.78426	-2.46943	0.00630739	0.0452485	0.489387	-2.78788	-2.44688	-2.77936	-2.40977	-2.78199	-2.83844	-2.00482	-3.14716	inf	-3.638475e+01	inf
19480	-2.75469	-1.87615	0.00630739	0.24578	0.477341	-2.74534	-2.68275	-2.64528	-2.61648	-2.78199	-1.57979	-2.00482	-1.90014	inf	-3.677026e+01	inf
19500	-2.78071	-1.9888	0.00630739	0.10792	0.499339	-2.73116	-2.59913	-2.54901	-2.34092	-2.78199	-2.41769	-2.00482	-2.52299	inf	-3.608479e+01	inf
19520	-2.73577	-2.84711	0.00630739	0.0958715	0.491542	-2.76854	-2.77163	-2.73596	-2.72017	-2.78199	-2.76469	-2.00482	-2.86862	inf	-3.631841e+01	inf
19540	-2.67884	-2.42028	0.00630739	0.115494	0.499745	-2.6921	-2.12421	-2.75042	-1.65201	-2.78199	-2.55495	-2.00482	-2.98249	inf	-3.607288e+01	inf
19560	-2.79649	-2.84292	0.00630739	0.183549	0.49815	-2.6306	-2.50534	-2.53245	-2.15294	-2.78199	-2.84176	-2.00482	-3.06306	inf	-3.611979e+01	inf
19580	-2.74303	-2.71336	0.00630739	0.0914751	0.495775	-2.75752	-2.74414	-2.73878	-2.54493	-2.78199	-2.61763	-2.00482	-3.08162	inf	-3.619036e+01	inf
19600	-2.8009	-2.1122	0.00630739	0.18292	0.477854	-2.78898	-1.92583	-2.75903	-2.4413	-2.78199	-1.74394	-2.00482	-1.70082	inf	-3.675331e+01	inf
19620	-2.77198	-2.27629	0.00630739	0.237458	0.489618	-2.82485	-2.14936	-2.80712	-2.43856	-2.78199	-2.47983	-2.00482	-1.78081	inf	-3.637759e+01	inf
19640	-2.64119	-1.92296	0.00630739	0.142908	0.495919	-2.56356	-1.91073	-2.55177	-1.75011	-2.78199	-2.42621	-2.00482	-2.35703	inf	-3.618603e+01	inf
19660	-2.70746	-2.69661	0.00630739	0.119947	0.417168	-2.70417	-2.88771	-2.71079	-2.02199	-2.78199	-2.8251	-2.00482	-2.61513	inf	-3.914235e+01	inf
19680	-2.73471	-2.85578	0.00630739	0.146343	0.423561	-2.70307	-2.12081	-2.7537	-2.44385	-2.78199	-2.25792	-2.00482	-2.25565	inf	-3.884910e+01	inf
19700	-2.82783	-1.99466	0.00630739	0.115423	0.496266	-2.72615	-2.69463	-2.71985	-2.36119	-2.78199	-2.72701	-2.00482	-2.62886	inf	-3.617568e+01	inf
19720	-2.70687	-2.74885	0.00630739	0.270029	0.448585	-2.74287	-2.60785	-2.597	-2.09183	-2.78199	-2.39436	-2.00482	-1.9639	inf	-3.780193e+01	inf
19740	-2.68302	-2.74395	0.00630739	0.157788	0.497985	-2.72457	-2.88589	-2.71141	-2.5343	-2.78199	-2.47893	-2.00482	-2.31548	inf	-3.612465e+01	inf
19760	-2.6435	-2.69218	0.00630739	0.161589	0.37956	-2.56833	-2.65528	-2.7312	-2.73526	-2.78199	-2.60177	-2.00482	-2.23751	inf	-4.112115e+01	inf
19780	-2.73829	-2.49859	0.00630739	0.64436	0.472253	-2.75568	-2.45854	-2.65295	-2.40923	-2.78199	-1.79396	-2.00482	-2.55562	inf	-3.694091e+01	inf
19800	-2.81373	-2.31477	0.00630739	0.411077	0.461786	-2.6693	-1.7584	-2.63107	-1.89192	-2.78199	-2.41434	-2.00482	-3.41874	inf	-3.730757e+01	inf
19820	-2.75478	-2.38107	0.00630739	0.465657	0.468492	-2.81886	-2.63048	-2.79591	-2.3504	-2.78199	-1.91505	-2.00482	-2.50603	inf	-3.707018e+01	inf
19840	-2.70643	-2.68857	0.00630739	0.27135	0.498558	-2.65164	-2.63804	-2.50877	-2.85881	-2.78199	-2.27167	-2.00482	-2.55126	inf	-3.610774e+01	inf
19860	-2.77569	-2.55414	0.00630739	0.0839571	0.497273	-2.72772	-2.85642	-2.70048	-2.50028	-2.78199	-2.55094	-2.00482	-2.977	inf	-3.614573e+01	inf
19880	-2.82545	-2.86077	0.00630739	0.0631227	0.493898	-2.81543	-2.87408	-2.80911	-2.86275	-2.78199	-2.8068	-2.00482	-2.64111	inf	-3.624678e+01	inf
19900	-2.71154	-1.4108	0.00630739	0.254472	0.494588	-2.76326	-2.11299	-2.8297	-2.32655	-2.78199	-1.52099	-2.00482	-2.24556	inf	-3.622598e+01	inf
19920	-2.81565	-2.24334	0.00630739	0.306621	0.451738	-2.68404	-2.53822	-2.67832	-2.14289	-2.78199	-2.09374	-2.00482	-1.59795	inf	-3.768047e+01	inf
19940	-2.64819	-2.73544	0.00630739	0.320598	0.486882	-2.64165	-2.30392	-2.64483	-2.30385	-2.78199	-2.74975	-2.00482	-3.15061	inf	-3.646283e+01	inf
19960	-2.6961	-2.10532	0.00630739	0.351779	0.485592	-2.65294	-1.71807	-2.65798	-2.64089	-2.78199	-2.70858	-2.00482	-2.54278	inf	-3.650347e+01	inf
19980	-2.79295	-2.77698	0.00630739	0.180975	0.496092	-2.82795	-2.87816	-2.72093	-2.47329	-2.78199	-2.514	-2.00482	-2.66608	inf	-3.618089e+01	inf
20000	-2.76999	-2.35832	0.00630739	0.124039	0.474975	-2.63588	-2.3888	-2.73082	-2.51845	-2.78199	-2.33309	-2.00482	-2.09324	inf	-3.684903e+01	inf
