"","idChemical","strName","strCAS","strMF","Source","Type","numValue","RfDConsistent","dateAssessed","strHyperlink","strDateAssessed","strReference","POD type","numPOD","strUnitsPOD","BMR Type","strCriticalEffect","Adjusted","Route to Route","Animal to Human","strDR","numUF","numUFa","numUFh","numUFs","numUFl","numUFd","numUFother","UFsConsistent","strUFother","strRelatedCompound","Species","Strain","Sex","Route","intHoursPerDay","intDaysPerWeek","strDuration","Duration type","Organ","tblOrgan_strSex","strMOA","idEffect","Effect","tblEffect_strSex","DR Type","strEffectPOD","CV Type","strDoseUnits","strResponseUnits","strDoseConvertedUnits","strDoseHEqUnits","strComment","intDoseOrder","numDose","numDoseConverted","numDoseHEq","intAnimals","intAnimalsEffected","numMeanResponse","numSDResponse"
"178",350,"p,p'-DDD","72548","C14H10Cl4","CalEPA","Inhalation Unit Risk (1/μg/m3)",6.9e-05,NA,NA,"http://studioweeren.net/tox-db/print/chemicals/dichlorodiphenyldichloroethane","1997","Tomatis, L., V. Turusov, R.T. Charles and M. Boicchi. 1974. Effect of long- term exposure to 1,1-dichloro-2,2-bis(p-chlorophenyl)ethylene, to 1,1- dichloro-2,2-bis(p-chlorophenyl)-ethane, and to the two chemicals combined on CF-1 mice. J. Natl. Cancer Inst. 52(3): 883-891.",NA,NA,NA,"Other","liver tumors","Yes","Simple","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","CF-1","M/F","Oral diet",NA,NA,"130","Weeks","liver","M","None",3385,"neoplasia","M",NA,"liver tumor",NA,NA,NA,NA,NA,"The IUR was calculated from the IRIS OSF value of 0.24 per mg/kg/day using a reference human body weight of 70 kg and an inspiration rate of 20 m3/day.",NA,NA,NA,NA,NA,NA,NA,NA
"179",277,"Parathion","56382","C10H14NO5PS","OPP","Chronic RfD (mg/kg/day)",3.3e-05,NA,NA,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,56-38-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",277,"Parathion","56382","C10H14NO5PS","HEAST","RfD (mg/kg/day)",0.006,1.07,NA,"http://epa-heast.ornl.gov/heast.php?chemical=Parathion","1987","U.S. EPA. 1987. Health effects assessment for Parathion. Prepared by the Office of Health and
Environmental Assessment, Environmental Criteria and Assessment Office, Cincinnati, OH for the Office
of Emergency and Remedial Response, Washington, DC","NOAEL",0.064,"mg/kg-day",NA,"Decreased cholinesterase activity",NA,NA,NA,"No",10,NA,10,NA,NA,NA,NA,TRUE,NA,NA,"Human",NA,NA,"Oral - other",NA,NA,NA,"Duration","CNS","Both",NA,3461,"enzyme activity","Both",NA,"Decreased cholinesterase activity",NA,NA,NA,NA,NA,"It was not specified how chemical was orally administered or how long the exposure was.  A primary reference was not cited in HEAST.",NA,NA,NA,NA,NA,NA,NA,NA
"181",22,"p-Cresol","106445","C7H8O","HEAST","RfD (mg/kg/day)",0.005,1,NA,"http://epa-heast.ornl.gov/heast.php?chemical=Cresol, p- / (4-Methylphenol)","1990","CMA (Chemical Manufacturers' Association). 1988. Developmental toxicity evaluation of o-, m- or p-Cresol administered by gavage to New Zealand white rabbits. Final project report 51-508. Fiche No. 0TS0517695.","NOAEL",5,"mg/kg/day","NA","CNS signs and respiratory distress; maternal mortality","NA","None","None","No",1000,10,10,10,NA,NA,NA,TRUE,NA,NA,"Rabbit","New Zealand","F","Oral gavage",NA,NA,"6-18","GD","CNS","Both",NA,3464,"clinical signs","Both","Dichotomous","CNS signs (hypoactivity)",NA,"mg/kg/day",NA,NA,NA,"Dose response data (GD 6-18) are from Table 10 in the primary report",NA,0,NA,NA,24,0,NA,NA
"182",22,"p-Cresol","106445","C7H8O","HEAST","RfD (mg/kg/day)",0.005,1,NA,"http://epa-heast.ornl.gov/heast.php?chemical=Cresol, p- / (4-Methylphenol)","1990","CMA (Chemical Manufacturers' Association). 1988. Developmental toxicity evaluation of o-, m- or p-Cresol administered by gavage to New Zealand white rabbits. Final project report 51-508. Fiche No. 0TS0517695.","NOAEL",5,"mg/kg/day","NA","CNS signs and respiratory distress; maternal mortality","NA","None","None","No",1000,10,10,10,NA,NA,NA,TRUE,NA,NA,"Rabbit","New Zealand","F","Oral gavage",NA,NA,"6-18","GD","systemic","Both",NA,3465,"body weight","Both","Dichotomous","maternal mortality",NA,"mg/kg/day",NA,NA,NA,"Dose-response data are from Table 10 in the primary report.",NA,0,NA,NA,24,0,NA,NA
"183",22,"p-Cresol","106445","C7H8O","HEAST","RfD (mg/kg/day)",0.005,1,NA,"http://epa-heast.ornl.gov/heast.php?chemical=Cresol, p- / (4-Methylphenol)","1990","CMA (Chemical Manufacturers' Association). 1988. Developmental toxicity evaluation of o-, m- or p-Cresol administered by gavage to New Zealand white rabbits. Final project report 51-508. Fiche No. 0TS0517695.","NOAEL",5,"mg/kg/day","NA","CNS signs and respiratory distress; maternal mortality","NA","None","None","No",1000,10,10,10,NA,NA,NA,TRUE,NA,NA,"Rabbit","New Zealand","F","Oral gavage",NA,NA,"6-18","GD","respiratory system","Both",NA,3725,"clinical signs","Both","Dichotomous","respiratory distress (labored respiration)",NA,"mg/kg/day",NA,NA,NA,"Dose response data (GD 6-18) are from Table 10 in the primary report",NA,0,NA,NA,24,0,NA,NA
"184",481,"Pentachlorophenol","87865","C6HCl5O","CalEPA","Oral Slope Factor (mg/kg-day)-1",0.018,NA,NA,"http://studioweeren.net/tox-db/print/chemicals/pentachlorophenol","1991","National Toxicology Program (NTP) 1989. Toxicology and Carcinogenesis Studies of Two Pentachlorophenol Technical-Grade Mixtures in B6C3F1 Mice. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health.",NA,NA,NA,"10% ER","liver and adrenal medullary tumors in male and female mice, and hemangiosarcomas in the females","No","None","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Oral diet",NA,NA,"2","Years","adrenal glands","Both","None",3085,"neoplasia","F","Dichotomous","Adrenal gland/medullary tumor incidence (benign and malignant pheochromocytomas)",NA,"ppm diet",NA,"mg/kg-day diet",NA,"Grade of PeCP - EC-7",NA,0,0,NA,35,0,NA,NA
"185",481,"Pentachlorophenol","87865","C6HCl5O","CalEPA","Oral Slope Factor (mg/kg-day)-1",0.018,NA,NA,"http://studioweeren.net/tox-db/print/chemicals/pentachlorophenol","1991","National Toxicology Program (NTP) 1989. Toxicology and Carcinogenesis Studies of Two Pentachlorophenol Technical-Grade Mixtures in B6C3F1 Mice. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health.",NA,NA,NA,"10% ER","liver and adrenal medullary tumors in male and female mice, and hemangiosarcomas in the females","No","None","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Oral diet",NA,NA,"2","Years","adrenal glands","Both","None",3084,"neoplasia","M","Dichotomous","Adrenal gland/medullary tumor incidence (benign and malignant pheochromocytomas)",NA,"ppm diet",NA,"mg/kg-day diet",NA,"Grade of PeCP - EC-7",NA,0,0,NA,34,1,NA,NA
"186",481,"Pentachlorophenol","87865","C6HCl5O","CalEPA","Oral Slope Factor (mg/kg-day)-1",0.018,NA,NA,"http://studioweeren.net/tox-db/print/chemicals/pentachlorophenol","1991","National Toxicology Program (NTP) 1989. Toxicology and Carcinogenesis Studies of Two Pentachlorophenol Technical-Grade Mixtures in B6C3F1 Mice. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health.",NA,NA,NA,"10% ER","liver and adrenal medullary tumors in male and female mice, and hemangiosarcomas in the females","No","None","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Oral diet",NA,NA,"2","Years","liver","Both","None",4401,"neoplasia","F",NA,"hemangiosarcomas",NA,"ppm diet",NA,"mg/kg-day diet",NA,NA,NA,0,0,NA,35,0,NA,NA
"187",481,"Pentachlorophenol","87865","C6HCl5O","CalEPA","Oral Slope Factor (mg/kg-day)-1",0.018,NA,NA,"http://studioweeren.net/tox-db/print/chemicals/pentachlorophenol","1991","National Toxicology Program (NTP) 1989. Toxicology and Carcinogenesis Studies of Two Pentachlorophenol Technical-Grade Mixtures in B6C3F1 Mice. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health.",NA,NA,NA,"10% ER","liver and adrenal medullary tumors in male and female mice, and hemangiosarcomas in the females","No","None","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Oral diet",NA,NA,"2","Years","liver","Both","None",4400,"neoplasia","M","Dichotomous","hepatocellular adenomas and carcinomas",NA,"ppm diet",NA,"mg/kg-day diet",NA,"Grade of PeCP - EC-7",NA,0,0,NA,35,6,NA,NA
"188",481,"Pentachlorophenol","87865","C6HCl5O","CalEPA","Oral Slope Factor (mg/kg-day)-1",0.018,NA,NA,"http://studioweeren.net/tox-db/print/chemicals/pentachlorophenol","1991","National Toxicology Program (NTP) 1989. Toxicology and Carcinogenesis Studies of Two Pentachlorophenol Technical-Grade Mixtures in B6C3F1 Mice. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health.",NA,NA,NA,"10% ER","liver and adrenal medullary tumors in male and female mice, and hemangiosarcomas in the females","No","None","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Oral diet",NA,NA,"2","Years","liver","Both","None",3083,"neoplasia","F","Dichotomous","hepatocellular adenomas and carcinomas",NA,"ppm diet",NA,"mg/kg-day",NA,"Grade of PeCP - EC-7",NA,0,0,NA,34,1,NA,NA
"189",481,"Pentachlorophenol","87865","C6HCl5O","IRIS","Oral Slope Factor (1/mg/kg-day)",0.4,NA,2010-09-30,"http://www.epa.gov/iris/subst/0086.htm","9/30/2010","NTP (National Toxicology Program). (1989) NTP toxicology and carcinogenesis studies of two pentachlorophenol technical-grade mixtures (CAS No. 87-86-5) in B6C3F1 mice (feed studies).  Public Health Service, U.S. Department of Health and Human Services; NTP TR 349. Available from the National Institute of Environmental Health Sciences, Research Triangle Park, NC.",NA,NA,NA,"10% ER","Hepatocellular adenomas or carcinomas and adrenal benign or malignant pheochromocytomas","NA","None","BW3/4","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Oral diet",NA,NA,"2","Years","liver","Both","MOA Evaluation",1798,"neoplasia","M","Dichotomous","Hepatocellular adenomas or carcinomas",NA,"ppm","incidence","mg/kg/day",NA,"A bootstrap analysis (Efron and Tibshirani, 1993) was used to derive the distribution of the benchmark dose (BMD) for the combined risk of liver and adrenal gland tumors.  A simulated incidence level was generated for each exposure group using a binomial distribution with probability of success estimated by a Bayesian estimate of probability.  Each simulated data set was modeled using the multistage model in the same manner as was done for the individual risks associated with the liver and adrenal gland tumors.  The 5th percentile from the distribution of combined BMDs was used to estimate the BMDL corresponding to an extra risk of 1% for any of the two tumor sites.",NA,0,0,NA,32,7,NA,NA
"190",481,"Pentachlorophenol","87865","C6HCl5O","IRIS","Oral Slope Factor (1/mg/kg-day)",0.4,NA,2010-09-30,"http://www.epa.gov/iris/subst/0086.htm","9/30/2010","NTP (National Toxicology Program). (1989) NTP toxicology and carcinogenesis studies of two pentachlorophenol technical-grade mixtures (CAS No. 87-86-5) in B6C3F1 mice (feed studies).  Public Health Service, U.S. Department of Health and Human Services; NTP TR 349. Available from the National Institute of Environmental Health Sciences, Research Triangle Park, NC.",NA,NA,NA,"10% ER","Hepatocellular adenomas or carcinomas and adrenal benign or malignant pheochromocytomas","NA","None","BW3/4","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Oral diet",NA,NA,"2","Years","adrenal glands","Both","MOA Evaluation",1799,"neoplasia","M","Dichotomous","Adrenal benign or malignant pheochromocytomas",NA,"ppm","incidence","mg/kg/day",NA,"A bootstrap analysis (Efron and Tibshirani, 1993) was used to derive the distribution of the benchmark dose (BMD) for the combined risk of liver and adrenal gland tumors.  A simulated incidence level was generated for each exposure group using a binomial distribution with probability of success estimated by a Bayesian estimate of probability.  Each simulated data set was modeled using the multistage model in the same manner as was done for the individual risks associated with the liver and adrenal gland tumors.  The 5th percentile from the distribution of combined BMDs was used to estimate the BMDL corresponding to an extra risk of 1% for any of the two tumor sites.",NA,0,0,NA,31,0,NA,NA
"191",481,"Pentachlorophenol","87865","C6HCl5O","ATSDR","Chronic Oral MRL (mg/kg/day)",0.001,1,NA,"http://www.atsdr.cdc.gov/ToxProfiles/tp51.pdf","9/2001","Beard AP, Rawlings NC. 1998. Reproductive effects in mink (mustela vison) exposed to the pesticides lindane, carbofuran and pentachlorophenol in a multigeneration study. J Reprod Fertil 113:95-104.","LOAEL",1,"mg/kg/day","NA","decreased serum thyroxine concentrations and decreased relative thyroid weight in mink","NA","None","None","No",1000,10,10,NA,10,NA,NA,TRUE,NA,NA,"Other",NA,"M/F","Oral diet",NA,NA,"3","Generations","thyroid","F","MOA Evaluation",3626,"organ weight","F","Continuous","decreased relative thyroid weight in mink (F2 females)",NA,NA,NA,NA,NA,"F0 females were treated 3 weeks prior to mating (to untreated males) through weaning of F1 generation.   F1 females were mated to untreated males to produce F2 generation.  F1 and F2 generations (males and females) received the same dietary concentration after weaning. Dose-response data were presented graphically in primary report.",NA,NA,NA,NA,NA,NA,NA,NA
"192",481,"Pentachlorophenol","87865","C6HCl5O","ATSDR","Chronic Oral MRL (mg/kg/day)",0.001,1,NA,"http://www.atsdr.cdc.gov/ToxProfiles/tp51.pdf","9/2001","Beard AP, Rawlings NC. 1998. Reproductive effects in mink (mustela vison) exposed to the pesticides lindane, carbofuran and pentachlorophenol in a multigeneration study. J Reprod Fertil 113:95-104.","LOAEL",1,"mg/kg/day","NA","decreased serum thyroxine concentrations and decreased relative thyroid weight in mink","NA","None","None","No",1000,10,10,NA,10,NA,NA,TRUE,NA,NA,"Other",NA,"M/F","Oral diet",NA,NA,"3","Generations","thyroid","Both","MOA Evaluation",3625,"clinical chemistry","Both","Continuous","decreased serum thyroxine concentrations (F1 males, F2 males and females)",NA,NA,NA,NA,NA,"F0 females were treated 3 weeks prior to mating (to untreated males) through weaning of F1 generation.   F1 females were mated to untreated males to produce F2 generation.  F1 and F2 generations (males and females) received the same dietary concentration after weaning.  Dose-response data were presented graphically in primary report.",NA,NA,NA,NA,NA,NA,NA,NA
"193",481,"Pentachlorophenol","87865","C6HCl5O","OPP","Chronic RfD (mg/kg/day)",0.005,NA,NA,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:3:0::NO:1,3,31,7,12,25:P3_XCHEMICAL_ID:3237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",481,"Pentachlorophenol","87865","C6HCl5O","IRIS","RfD (mg/kg/day)",0.005,1,2010-09-30,"http://www.epa.gov/iris/subst/0086.htm","9/30/2010","Mecler, F. (1996) Fifty-two week repeated dose chronic oral study of pentachlorophenol administered via capsule to dogs.  Study conducted by TSI Mason Laboratories, Worcester, MA; TSI Report #ML-PTF-J31-95-94. Submitted to the Pentachlorophenol Task Force, c/o SRA International, Inc., Washington, DC. U.S. Environmental Protection Agency, Washington, DC; MRID 439827-01.  Unpublished report.","LOAEL",1.5,"mg/kg/day","Other","Hepatotoxicity","No","None","None","Yes",300,10,10,NA,3,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"52","Weeks","liver","Both","MOA Evaluation",1787,"nonneoplastic histopathology","M","Dichotomous","liver pigmentation",NA,"mg/kg/day","incidence",NA,NA,NA,NA,0,NA,NA,4,0,NA,NA
"195",481,"Pentachlorophenol","87865","C6HCl5O","IRIS","RfD (mg/kg/day)",0.005,1,2010-09-30,"http://www.epa.gov/iris/subst/0086.htm","9/30/2010","Mecler, F. (1996) Fifty-two week repeated dose chronic oral study of pentachlorophenol administered via capsule to dogs.  Study conducted by TSI Mason Laboratories, Worcester, MA; TSI Report #ML-PTF-J31-95-94. Submitted to the Pentachlorophenol Task Force, c/o SRA International, Inc., Washington, DC. U.S. Environmental Protection Agency, Washington, DC; MRID 439827-01.  Unpublished report.","LOAEL",1.5,"mg/kg/day","Other","Hepatotoxicity","No","None","None","Yes",300,10,10,NA,3,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"52","Weeks","liver","Both","MOA Evaluation",1791,"nonneoplastic histopathology","M","Dichotomous","chronic inflammation",NA,"mg/kg/day","incidence",NA,NA,NA,NA,0,NA,NA,4,0,NA,NA
"196",481,"Pentachlorophenol","87865","C6HCl5O","IRIS","RfD (mg/kg/day)",0.005,1,2010-09-30,"http://www.epa.gov/iris/subst/0086.htm","9/30/2010","Mecler, F. (1996) Fifty-two week repeated dose chronic oral study of pentachlorophenol administered via capsule to dogs.  Study conducted by TSI Mason Laboratories, Worcester, MA; TSI Report #ML-PTF-J31-95-94. Submitted to the Pentachlorophenol Task Force, c/o SRA International, Inc., Washington, DC. U.S. Environmental Protection Agency, Washington, DC; MRID 439827-01.  Unpublished report.","LOAEL",1.5,"mg/kg/day","Other","Hepatotoxicity","No","None","None","Yes",300,10,10,NA,3,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"52","Weeks","liver","Both","MOA Evaluation",1793,"nonneoplastic histopathology","F","Dichotomous","chronic inflammation",NA,"mg/kg/day","incidence",NA,NA,NA,NA,0,NA,NA,4,2,NA,NA
"197",481,"Pentachlorophenol","87865","C6HCl5O","CalEPA","Inhalation Unit Risk (1/μg/m3)",4.6e-06,NA,NA,"http://studioweeren.net/tox-db/print/chemicals/pentachlorophenol","2009","National Toxicology Program (NTP) 1989. Toxicology and Carcinogenesis Studies of Two Pentachlorophenol Technical-Grade Mixtures in B6C3F1 Mice. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health.",NA,NA,NA,"10% ER","liver and adrenal medullary tumors in male and female mice, and hemangiosarcomas in the females [see accompanying records]","No","Simple","BW2/3","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mouse","B6C3F1","M/F","Oral diet",NA,NA,"2","Years","liver","Both","None",3065,"neoplasia","Both",NA,NA,NA,NA,NA,NA,NA,"An airborne unit risk factor of 4.6E-6 (μg/m3)-1 was calculated from the qhuman value by OEHHA/ATES using the default parameters of 70 kg human body weight and 20 m3/day breathing rate.",NA,NA,NA,NA,NA,NA,NA,NA
"198",481,"Pentachlorophenol","87865","C6HCl5O","IRIS","RfD (mg/kg/day)",0.005,1,2010-09-30,"http://www.epa.gov/iris/subst/0086.htm","9/30/2010","Mecler, F. (1996) Fifty-two week repeated dose chronic oral study of pentachlorophenol administered via capsule to dogs.  Study conducted by TSI Mason Laboratories, Worcester, MA; TSI Report #ML-PTF-J31-95-94. Submitted to the Pentachlorophenol Task Force, c/o SRA International, Inc., Washington, DC. U.S. Environmental Protection Agency, Washington, DC; MRID 439827-01.  Unpublished report.","LOAEL",1.5,"mg/kg/day","Other","Hepatotoxicity","No","None","None","Yes",300,10,10,NA,3,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"52","Weeks","liver","Both","MOA Evaluation",1790,"nonneoplastic histopathology","M","Dichotomous","cytoplasmic vacuolization",NA,"mg/kg/day","incidence",NA,NA,NA,NA,0,NA,NA,4,1,NA,NA
"199",481,"Pentachlorophenol","87865","C6HCl5O","IRIS","RfD (mg/kg/day)",0.005,1,2010-09-30,"http://www.epa.gov/iris/subst/0086.htm","9/30/2010","Mecler, F. (1996) Fifty-two week repeated dose chronic oral study of pentachlorophenol administered via capsule to dogs.  Study conducted by TSI Mason Laboratories, Worcester, MA; TSI Report #ML-PTF-J31-95-94. Submitted to the Pentachlorophenol Task Force, c/o SRA International, Inc., Washington, DC. U.S. Environmental Protection Agency, Washington, DC; MRID 439827-01.  Unpublished report.","LOAEL",1.5,"mg/kg/day","Other","Hepatotoxicity","No","None","None","Yes",300,10,10,NA,3,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"52","Weeks","liver","Both","MOA Evaluation",1789,"nonneoplastic histopathology","F","Dichotomous","liver pigmentation",NA,"mg/kg/day","incidence",NA,NA,NA,NA,0,NA,NA,4,0,NA,NA
"200",481,"Pentachlorophenol","87865","C6HCl5O","IRIS","RfD (mg/kg/day)",0.005,1,2010-09-30,"http://www.epa.gov/iris/subst/0086.htm","9/30/2010","Mecler, F. (1996) Fifty-two week repeated dose chronic oral study of pentachlorophenol administered via capsule to dogs.  Study conducted by TSI Mason Laboratories, Worcester, MA; TSI Report #ML-PTF-J31-95-94. Submitted to the Pentachlorophenol Task Force, c/o SRA International, Inc., Washington, DC. U.S. Environmental Protection Agency, Washington, DC; MRID 439827-01.  Unpublished report.","LOAEL",1.5,"mg/kg/day","Other","Hepatotoxicity","No","None","None","Yes",300,10,10,NA,3,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"52","Weeks","liver","Both","MOA Evaluation",1783,"organ weight","Both","Continuous","increases in relative and absolute (females only) weight",NA,NA,NA,NA,NA,"Dose response data not reported for this endpoint",NA,NA,NA,NA,NA,NA,NA,NA
"201",481,"Pentachlorophenol","87865","C6HCl5O","IRIS","RfD (mg/kg/day)",0.005,1,2010-09-30,"http://www.epa.gov/iris/subst/0086.htm","9/30/2010","Mecler, F. (1996) Fifty-two week repeated dose chronic oral study of pentachlorophenol administered via capsule to dogs.  Study conducted by TSI Mason Laboratories, Worcester, MA; TSI Report #ML-PTF-J31-95-94. Submitted to the Pentachlorophenol Task Force, c/o SRA International, Inc., Washington, DC. U.S. Environmental Protection Agency, Washington, DC; MRID 439827-01.  Unpublished report.","LOAEL",1.5,"mg/kg/day","Other","Hepatotoxicity","No","None","None","Yes",300,10,10,NA,3,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"52","Weeks","liver","Both","MOA Evaluation",1782,"clinical chemistry","Both","Continuous","Increased serum enzyme activity",NA,NA,NA,NA,NA,"Chemical was administered orally in gelatin capsules. Dose response data not reported for this endpoint.",NA,NA,NA,NA,NA,NA,NA,NA
"202",143,"Trifluralin","1582098","C13H16F3N3O4","IRIS","Oral Slope Factor (1/mg/kg-day)",0.0077,NA,1993-10-01,"http://www.epa.gov/iris/subst/0268.htm","10/1/1993","Emmerson, J.L., E.C. Pierce, J.P. McGrath, et al. 1980. The chronic toxicity of compound 36352 (trifluralin) given as a compound of the diet to the Fischer 344 rats for two years. Studies R-87 and R-97 (unpublished study received September 18, 1980 under 1471-35; submitted by Elanco Products Co., Division of Eli Lilly and Co., Indianapolis, IN).",NA,NA,NA,"Other","combined renal pelvis carcinomas, urinary bladder papillomas and/or thyroid adenomas and carcinomas","No","None","Other","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rat","Fischer 344","M/F","Oral diet",NA,NA,"2","Years","combined","Both","None",1285,"neoplasia","M","Dichotomous","combined renal pelvis carcinomas, urinary bladder papillomas and/or thyroid adenomas and carcinomas",NA,"ppm","incidence",NA,"mg/kg/day","method for animal to human extrapolation was not reported",NA,0,NA,0,60,5,NA,NA
"203",143,"Trifluralin","1582098","C13H16F3N3O4","OPP","Chronic RfD (mg/kg/day)",0.024,1,NA,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2012-0417-0004","6/7/2012","Adams, E.; Bernhard, N.; Jordon, W. (1992) A Chronic Toxicity Study of Trifluralin (Compound 036352) Administered Orally to Beagle Dogs for One Year Supp.): Lab Project Number: D07190. Unpublished study prepared by Lilly Research Labs. 470 p.  MRID 42447001","NOEL",2.4,"mg/kg/day","NA","increased frequency of abnormal stool, decreased body weights and body weight gains, and decreased erythrocytes and hemoglobin and increased thrombocytes (males)","NA","None","None","Yes",100,10,10,NA,NA,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"1","Years","systemic","F",NA,3984,"body weight","F","Continuous","decreased body weights","SD","mg/kg/day","kg",NA,NA,"Dose response data are from Table 2 in the Data Evaluation Record (average body weight over 52 week treatment period).",NA,0,NA,NA,4,NA,9.57,1.55
"204",143,"Trifluralin","1582098","C13H16F3N3O4","OPP","Chronic RfD (mg/kg/day)",0.024,1,NA,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2012-0417-0004","6/7/2012","Adams, E.; Bernhard, N.; Jordon, W. (1992) A Chronic Toxicity Study of Trifluralin (Compound 036352) Administered Orally to Beagle Dogs for One Year Supp.): Lab Project Number: D07190. Unpublished study prepared by Lilly Research Labs. 470 p.  MRID 42447001","NOEL",2.4,"mg/kg/day","NA","increased frequency of abnormal stool, decreased body weights and body weight gains, and decreased erythrocytes and hemoglobin and increased thrombocytes (males)","NA","None","None","Yes",100,10,10,NA,NA,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"1","Years","gastrointestinal","Both",NA,3983,"clinical signs","Both",NA,NA,NA,NA,NA,NA,NA,"Compound was administered via capsules.",NA,NA,NA,NA,NA,NA,NA,NA
"205",143,"Trifluralin","1582098","C13H16F3N3O4","OPP","Chronic RfD (mg/kg/day)",0.024,1,NA,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2012-0417-0004","6/7/2012","Adams, E.; Bernhard, N.; Jordon, W. (1992) A Chronic Toxicity Study of Trifluralin (Compound 036352) Administered Orally to Beagle Dogs for One Year Supp.): Lab Project Number: D07190. Unpublished study prepared by Lilly Research Labs. 470 p.  MRID 42447001","NOEL",2.4,"mg/kg/day","NA","increased frequency of abnormal stool, decreased body weights and body weight gains, and decreased erythrocytes and hemoglobin and increased thrombocytes (males)","NA","None","None","Yes",100,10,10,NA,NA,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral - other",NA,NA,"1","Years","blood","M",NA,3985,"hematology","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",143,"Trifluralin","1582098","C13H16F3N3O4","IRIS","RfD (mg/kg/day)",0.0075,1,1989-07-01,"http://www.epa.gov/iris/subst/0268.htm","7/1/1989","Hoechst Aktiengesellschaft. 1984a. MRID No. 00151908. Available from EPA. Write to FOI, EPA, Washington, DC 20460.","NOEL",0.75,"mg/kg/day","NA","Increased liver weights; increase in methemoglobin","No","None","None","No",100,10,10,NA,NA,NA,NA,TRUE,NA,NA,"Dog","Beagle","M/F","Oral diet",NA,NA,"12","Months","liver","Both","None",1280,"organ weight","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
